model_id,model_family,model_size_label,identity_frame,axis_name,wrapper_family,wrapper_id,prompt,vector_kind,effect_size,anti_steerable,sign_flip,control_gap
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_memo,Explain why office hours matter. Write it as a short internal memo.,mean_diff,0.03225724178890639,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_memo,Explain why office hours matter. Write it as a short internal memo.,random_orthogonal,0.03225724178890639,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_email,Explain why office hours matter. Write it as a short email to a student.,mean_diff,0.034844587494899125,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_email,Explain why office hours matter. Write it as a short email to a student.,random_orthogonal,0.034844587494899125,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_faq,Explain why office hours matter. Write it as a short FAQ entry.,mean_diff,0.0278330786399576,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_faq,Explain why office hours matter. Write it as a short FAQ entry.,random_orthogonal,0.0278330786399576,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_lecture,Explain why office hours matter. Write it as a mini lecture opening.,mean_diff,0.03225724178890639,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_lecture,Explain why office hours matter. Write it as a mini lecture opening.,random_orthogonal,0.03225724178890639,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_note,Explain why office hours matter. Write it as a margin note in a draft.,mean_diff,0.0278330786399576,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_note,Explain why office hours matter. Write it as a margin note in a draft.,random_orthogonal,0.0278330786399576,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_fieldnote,Explain why office hours matter. Write it as a field note written right after an event.,mean_diff,0.0278330786399576,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_fieldnote,Explain why office hours matter. Write it as a field note written right after an event.,random_orthogonal,0.0278330786399576,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,topic_shift,topic_00,Explain why public libraries matter?,mean_diff,0.0018632845516401587,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,topic_shift,topic_00,Explain why public libraries matter?,random_orthogonal,0.0018632845516401587,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,iid,iid,Explain why revision logs help.,mean_diff,0.00836224508385508,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,iid,iid,Explain why revision logs help.,random_orthogonal,0.00836224508385508,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_plain,Answer plainly and directly. Explain why revision logs help.,mean_diff,-0.0007721751865061421,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_plain,Answer plainly and directly. Explain why revision logs help.,random_orthogonal,-0.0007721751865061421,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_formal,Answer in a formal academic register. Explain why revision logs help.,mean_diff,-0.00020285353236941354,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_formal,Answer in a formal academic register. Explain why revision logs help.,random_orthogonal,-0.00020285353236941354,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_editor,Answer like a strict but helpful editor. Explain why revision logs help.,mean_diff,0.0,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_editor,Answer like a strict but helpful editor. Explain why revision logs help.,random_orthogonal,0.0,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_teacher,Answer like a patient seminar instructor. Explain why revision logs help.,mean_diff,-0.014398948866424212,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_teacher,Answer like a patient seminar instructor. Explain why revision logs help.,random_orthogonal,-0.014398948866424212,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why revision logs help.,mean_diff,-7.262571105324037e-05,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why revision logs help.,random_orthogonal,-7.262571105324037e-05,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_memo,Explain why revision logs help. Write it as a short internal memo.,mean_diff,-0.00855822564530758,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_memo,Explain why revision logs help. Write it as a short internal memo.,random_orthogonal,-0.00855822564530758,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_email,Explain why revision logs help. Write it as a short email to a student.,mean_diff,0.009429232079763785,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_email,Explain why revision logs help. Write it as a short email to a student.,random_orthogonal,0.009429232079763785,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_faq,Explain why revision logs help. Write it as a short FAQ entry.,mean_diff,-0.00855822564530758,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_faq,Explain why revision logs help. Write it as a short FAQ entry.,random_orthogonal,-0.00855822564530758,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_lecture,Explain why revision logs help. Write it as a mini lecture opening.,mean_diff,-0.00855822564530758,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_lecture,Explain why revision logs help. Write it as a mini lecture opening.,random_orthogonal,-0.00855822564530758,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_note,Explain why revision logs help. Write it as a margin note in a draft.,mean_diff,0.009429232079763785,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_note,Explain why revision logs help. Write it as a margin note in a draft.,random_orthogonal,0.009429232079763785,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_fieldnote,Explain why revision logs help. Write it as a field note written right after an event.,mean_diff,-0.00855822564530758,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_fieldnote,Explain why revision logs help. Write it as a field note written right after an event.,random_orthogonal,-0.00855822564530758,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,topic_shift,topic_00,Explain why public libraries matter?,mean_diff,0.0018632845516401587,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,topic_shift,topic_00,Explain why public libraries matter?,random_orthogonal,0.0018632845516401587,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,iid,iid,Explain why local newspapers matter.,mean_diff,0.01812759953524816,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,iid,iid,Explain why local newspapers matter.,random_orthogonal,0.01812759953524816,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_plain,Answer plainly and directly. Explain why local newspapers matter.,mean_diff,0.06844439445412145,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_plain,Answer plainly and directly. Explain why local newspapers matter.,random_orthogonal,0.06844439445412145,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_formal,Answer in a formal academic register. Explain why local newspapers matter.,mean_diff,-0.00020285353236941354,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_formal,Answer in a formal academic register. Explain why local newspapers matter.,random_orthogonal,-0.00020285353236941354,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_editor,Answer like a strict but helpful editor. Explain why local newspapers matter.,mean_diff,0.0,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_editor,Answer like a strict but helpful editor. Explain why local newspapers matter.,random_orthogonal,0.0,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_teacher,Answer like a patient seminar instructor. Explain why local newspapers matter.,mean_diff,-0.0013641946953039325,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_teacher,Answer like a patient seminar instructor. Explain why local newspapers matter.,random_orthogonal,-0.0013641946953039325,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why local newspapers matter.,mean_diff,-7.262571105324037e-05,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why local newspapers matter.,random_orthogonal,-7.262571105324037e-05,1,1,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_memo,Explain why local newspapers matter. Write it as a short internal memo.,mean_diff,0.017172104541319372,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_memo,Explain why local newspapers matter. Write it as a short internal memo.,random_orthogonal,0.017172104541319372,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_email,Explain why local newspapers matter. Write it as a short email to a student.,mean_diff,0.01812759953524816,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_email,Explain why local newspapers matter. Write it as a short email to a student.,random_orthogonal,0.01812759953524816,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_faq,Explain why local newspapers matter. Write it as a short FAQ entry.,mean_diff,0.0806130206834445,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_faq,Explain why local newspapers matter. Write it as a short FAQ entry.,random_orthogonal,0.0806130206834445,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_lecture,Explain why local newspapers matter. Write it as a mini lecture opening.,mean_diff,0.01812759953524816,0,0,-0.014791732392141037
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_lecture,Explain why local newspapers matter. Write it as a mini lecture opening.,random_orthogonal,0.032919331927389196,0,0,-0.014791732392141037
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_note,Explain why local newspapers matter. Write it as a margin note in a draft.,mean_diff,0.005519519947442781,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_note,Explain why local newspapers matter. Write it as a margin note in a draft.,random_orthogonal,0.005519519947442781,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_fieldnote,Explain why local newspapers matter. Write it as a field note written right after an event.,mean_diff,0.005519519947442781,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,genre,genre_fieldnote,Explain why local newspapers matter. Write it as a field note written right after an event.,random_orthogonal,0.005519519947442781,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,topic_shift,topic_00,Explain why public libraries matter?,mean_diff,0.0018632845516401587,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,collaborative_vs_authoritative,topic_shift,topic_00,Explain why public libraries matter?,random_orthogonal,0.0018632845516401587,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,iid,iid,Explain why version control matters.,mean_diff,-0.03973291095196637,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,iid,iid,Explain why version control matters.,random_orthogonal,0.013708212152062561,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_plain,Answer plainly and directly. Explain why version control matters.,mean_diff,0.0,1,0,-0.03173562063394192
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_plain,Answer plainly and directly. Explain why version control matters.,random_orthogonal,0.03173562063394192,0,0,-0.03173562063394192
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_formal,Answer in a formal academic register. Explain why version control matters.,mean_diff,0.0,1,0,-0.02837106014510376
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_formal,Answer in a formal academic register. Explain why version control matters.,random_orthogonal,0.02837106014510376,0,0,-0.02837106014510376
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_editor,Answer like a strict but helpful editor. Explain why version control matters.,mean_diff,0.0,1,0,-0.02837106014510376
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_editor,Answer like a strict but helpful editor. Explain why version control matters.,random_orthogonal,0.02837106014510376,0,0,-0.02837106014510376
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_teacher,Answer like a patient seminar instructor. Explain why version control matters.,mean_diff,0.0,1,0,-0.011816593438990913
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_teacher,Answer like a patient seminar instructor. Explain why version control matters.,random_orthogonal,0.011816593438990913,0,0,-0.011816593438990913
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why version control matters.,mean_diff,0.0,1,0,-0.03135786984046248
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why version control matters.,random_orthogonal,0.03135786984046248,0,0,-0.03135786984046248
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_memo,Explain why version control matters. Write it as a short internal memo.,mean_diff,0.0,1,0,0.021045548397117524
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_memo,Explain why version control matters. Write it as a short internal memo.,random_orthogonal,-0.021045548397117524,1,1,0.021045548397117524
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_email,Explain why version control matters. Write it as a short email to a student.,mean_diff,0.02228698891283843,0,1,0.023679305728753
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_email,Explain why version control matters. Write it as a short email to a student.,random_orthogonal,-0.0013923168159145696,1,1,0.023679305728753
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_faq,Explain why version control matters. Write it as a short FAQ entry.,mean_diff,-0.017677199851013188,1,0,-0.02015773971776464
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_faq,Explain why version control matters. Write it as a short FAQ entry.,random_orthogonal,0.002480539866751452,0,0,-0.02015773971776464
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_lecture,Explain why version control matters. Write it as a mini lecture opening.,mean_diff,0.0,1,0,-0.002480539866751452
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_lecture,Explain why version control matters. Write it as a mini lecture opening.,random_orthogonal,0.002480539866751452,0,0,-0.002480539866751452
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_note,Explain why version control matters. Write it as a margin note in a draft.,mean_diff,-0.037186631443411576,1,0,-0.040551191932249736
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_note,Explain why version control matters. Write it as a margin note in a draft.,random_orthogonal,0.00336456048883816,0,0,-0.040551191932249736
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_fieldnote,Explain why version control matters. Write it as a field note written right after an event.,mean_diff,-0.0565818210286561,1,0,-0.04439630339665672
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_fieldnote,Explain why version control matters. Write it as a field note written right after an event.,random_orthogonal,-0.012185517631999383,1,1,-0.04439630339665672
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,topic_shift,topic_00,Explain why public libraries matter?,mean_diff,0.0,1,0,-0.03648372698988982
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,topic_shift,topic_00,Explain why public libraries matter?,random_orthogonal,0.03648372698988982,0,0,-0.03648372698988982
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,iid,iid,Explain why field notes matter in research.,mean_diff,0.0,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,iid,iid,Explain why field notes matter in research.,random_orthogonal,0.01380750538333609,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_plain,Answer plainly and directly. Explain why field notes matter in research.,mean_diff,0.0,1,0,-0.03592984458460232
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_plain,Answer plainly and directly. Explain why field notes matter in research.,random_orthogonal,0.03592984458460232,0,0,-0.03592984458460232
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_formal,Answer in a formal academic register. Explain why field notes matter in research.,mean_diff,0.0,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_formal,Answer in a formal academic register. Explain why field notes matter in research.,random_orthogonal,0.0,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_editor,Answer like a strict but helpful editor. Explain why field notes matter in research.,mean_diff,0.0,1,0,-0.024306523615385184
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_editor,Answer like a strict but helpful editor. Explain why field notes matter in research.,random_orthogonal,0.024306523615385184,0,0,-0.024306523615385184
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_teacher,Answer like a patient seminar instructor. Explain why field notes matter in research.,mean_diff,0.0,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_teacher,Answer like a patient seminar instructor. Explain why field notes matter in research.,random_orthogonal,0.0,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why field notes matter in research.,mean_diff,0.0,1,0,-0.0245991806936615
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why field notes matter in research.,random_orthogonal,0.0245991806936615,0,0,-0.0245991806936615
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_memo,Explain why field notes matter in research. Write it as a short internal memo.,mean_diff,0.0,1,0,0.02107090074202991
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_memo,Explain why field notes matter in research. Write it as a short internal memo.,random_orthogonal,-0.02107090074202991,1,1,0.02107090074202991
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_email,Explain why field notes matter in research. Write it as a short email to a student.,mean_diff,-0.04902108030021882,1,0,-0.015717709582333754
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_email,Explain why field notes matter in research. Write it as a short email to a student.,random_orthogonal,-0.03330337071788506,1,1,-0.015717709582333754
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_faq,Explain why field notes matter in research. Write it as a short FAQ entry.,mean_diff,-0.03082283085113361,1,0,-0.01436077710946932
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_faq,Explain why field notes matter in research. Write it as a short FAQ entry.,random_orthogonal,-0.01646205374166429,1,1,-0.01436077710946932
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_lecture,Explain why field notes matter in research. Write it as a mini lecture opening.,mean_diff,-0.025890520278352307,1,0,-0.04945956910444933
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_lecture,Explain why field notes matter in research. Write it as a mini lecture opening.,random_orthogonal,0.023569048826097026,0,0,-0.04945956910444933
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_note,Explain why field notes matter in research. Write it as a margin note in a draft.,mean_diff,0.0,1,0,-0.03359682291052764
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_note,Explain why field notes matter in research. Write it as a margin note in a draft.,random_orthogonal,0.03359682291052764,0,0,-0.03359682291052764
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_fieldnote,Explain why field notes matter in research. Write it as a field note written right after an event.,mean_diff,0.0,1,0,0.013549995215272276
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_fieldnote,Explain why field notes matter in research. Write it as a field note written right after an event.,random_orthogonal,-0.013549995215272276,1,1,0.013549995215272276
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,topic_shift,topic_00,Explain why public libraries matter?,mean_diff,0.0,1,0,-0.03648372698988982
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,topic_shift,topic_00,Explain why public libraries matter?,random_orthogonal,0.03648372698988982,0,0,-0.03648372698988982
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,iid,iid,Why do public libraries matter?,mean_diff,0.0,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,iid,iid,Why do public libraries matter?,random_orthogonal,0.017663978665764843,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_plain,Answer plainly and directly. Why do public libraries matter?,mean_diff,0.0,1,0,0.0018029479159131015
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_plain,Answer plainly and directly. Why do public libraries matter?,random_orthogonal,-0.0018029479159131015,1,1,0.0018029479159131015
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_formal,Answer in a formal academic register. Why do public libraries matter?,mean_diff,0.0,1,0,-0.014382594597191274
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_formal,Answer in a formal academic register. Why do public libraries matter?,random_orthogonal,0.014382594597191274,0,0,-0.014382594597191274
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_editor,Answer like a strict but helpful editor. Why do public libraries matter?,mean_diff,0.0,1,0,-0.014382594597191274
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_editor,Answer like a strict but helpful editor. Why do public libraries matter?,random_orthogonal,0.014382594597191274,0,0,-0.014382594597191274
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_teacher,Answer like a patient seminar instructor. Why do public libraries matter?,mean_diff,0.0,1,0,-0.014382594597191274
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_teacher,Answer like a patient seminar instructor. Why do public libraries matter?,random_orthogonal,0.014382594597191274,0,0,-0.014382594597191274
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Why do public libraries matter?,mean_diff,0.0,1,0,-0.017369404292549996
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Why do public libraries matter?,random_orthogonal,0.017369404292549996,0,0,-0.017369404292549996
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_memo,Why do public libraries matter? Write it as a short internal memo.,mean_diff,0.003728519824333719,0,0,-0.014382594597191274
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_memo,Why do public libraries matter? Write it as a short internal memo.,random_orthogonal,0.018111114421524993,0,0,-0.014382594597191274
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_email,Why do public libraries matter? Write it as a short email to a student.,mean_diff,0.0,1,0,-0.03209957996943748
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_email,Why do public libraries matter? Write it as a short email to a student.,random_orthogonal,0.03209957996943748,0,0,-0.03209957996943748
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_faq,Why do public libraries matter? Write it as a short FAQ entry.,mean_diff,0.0,1,0,-0.007533270868851921
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_faq,Why do public libraries matter? Write it as a short FAQ entry.,random_orthogonal,0.007533270868851921,0,0,-0.007533270868851921
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_lecture,Why do public libraries matter? Write it as a mini lecture opening.,mean_diff,0.02978259508063665,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_lecture,Why do public libraries matter? Write it as a mini lecture opening.,random_orthogonal,0.02978259508063665,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_note,Why do public libraries matter? Write it as a margin note in a draft.,mean_diff,-0.018540629685911237,1,0,-0.02837106014510376
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_note,Why do public libraries matter? Write it as a margin note in a draft.,random_orthogonal,0.009830430459192522,0,0,-0.02837106014510376
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_fieldnote,Why do public libraries matter? Write it as a field note written right after an event.,mean_diff,0.03209957996943748,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_fieldnote,Why do public libraries matter? Write it as a field note written right after an event.,random_orthogonal,0.03209957996943748,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,topic_shift,topic_00,Explain why public libraries matter?,mean_diff,0.0,1,0,-0.03648372698988982
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,topic_shift,topic_00,Explain why public libraries matter?,random_orthogonal,0.03648372698988982,0,0,-0.03648372698988982
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,iid,iid,Why do revision logs help?,mean_diff,0.0,1,0,0.0
