model_id,model_family,model_size_label,source_revision,source_step,prompt_id,prompt_family,prompt,completion_text,completion_char_count,generation_valid,generation_invalid_reason,generation_token_count,unique_token_ratio,top_token_rate,top_bigram_rate
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,continuation_004,continuation,"Continue this sentence into a short paragraph: The plan looked simple on paper, but...","

The plan looked simple on paper, but it was not. The plan was not simple. The plan was not simple. The plan was not simple. The plan was not simple. The plan was not simple. The plan was not simple. The plan was not simple.",225,0,low_unique_token_ratio,45,0.2222222222222222,0.17777777777777778,0.18181818181818182
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,continuation_019,continuation,"Continue this sentence into a short paragraph: The map was accurate, but...","

The map was accurate, but the map was inaccurate.

The map was accurate, but the map was inaccurate.

The map was accurate, but the map was inaccurate.

The map was accurate, but the map was inaccurate.

The map",213,0,low_unique_token_ratio,38,0.15789473684210525,0.23684210526315788,0.24324324324324326
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,continuation_008,continuation,"Continue this sentence into a short paragraph: The report answered the question, but...","

The report answered the question, but the question was not the question. The question was not the question. The question was not the question. The question was not the question. The question was not the question. The question was not the question. The question was not the",274,0,low_unique_token_ratio,47,0.14893617021276595,0.3404255319148936,0.30434782608695654
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_014,judgment,Should a school ban phones outright or regulate their use?,"

I’m not sure what you mean by “ban phones outright” but I’m sure you’re referring to the fact that the FCC has not yet decided whether or not to ban phones outright.

I’m not sure what you mean by “regulate",208,1,,44,0.5681818181818182,0.09090909090909091,0.06976744186046512
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,advice_017,advice,A small town wants to improve civic participation. What should it do first?,"

The town is looking for a way to improve its civic participation.

The town is looking for a way to improve its civic participation.

The town is looking for a way to improve its civic participation.

The town is looking for a way to improve",243,0,low_unique_token_ratio,45,0.26666666666666666,0.08888888888888889,0.09090909090909091
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_013,style_opening,Write the opening paragraph of an essay about delay.,"

The essay is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point",220,0,low_unique_token_ratio,50,0.24,0.1,0.10204081632653061
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_008,style_opening,Write the opening paragraph of an essay about evidence.,"

The essay is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point",220,0,low_unique_token_ratio,50,0.24,0.1,0.10204081632653061
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,advice_006,advice,A librarian needs to organize a confusing community program. What should they do first?,"

The librarian needs to organize a confusing community program. What should they do first?

The librarian needs to organize a confusing community program. What should they do first?

The librarian needs to organize a confusing community program. What should they do first",272,0,low_unique_token_ratio,42,0.3333333333333333,0.07142857142857142,0.07317073170731707
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_020,style_opening,Write the opening paragraph of an essay about common goods.,"

The essay is a great way to get your point across. It’s a great way to get your point across. It’s a great way to get your point across. It’s a great way to get your point across.

The essay is a",197,0,low_unique_token_ratio,45,0.28888888888888886,0.1111111111111111,0.09090909090909091
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_006,style_opening,Write the opening paragraph of an essay about public attention.,"

The essay is a great way to get your audience to read your work. It is a great way to get your audience to read your work.

The essay is a great way to get your audience to read your work.

The essay is a great way",216,0,low_unique_token_ratio,47,0.2765957446808511,0.1276595744680851,0.08695652173913043
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,argument_017,argument,Give the strongest argument against treating consensus as proof of correctness.,"

The problem with this approach is that it is not clear that the consensus is a proof of correctness. The consensus is a statement of the truth of the statement of the consensus. The statement of the consensus is a statement of the truth of the statement of the consensus. The",277,0,low_unique_token_ratio,51,0.3333333333333333,0.23529411764705882,0.14
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,advice_002,advice,A team has too many priorities and too little time. What should they do first?,"

The team has too many priorities and too little time. What should they do first?

The team has too many priorities and too little time. What should they do first?

The team has too many priorities and too little time. What should they do first",245,0,low_unique_token_ratio,45,0.3111111111111111,0.13333333333333333,0.06818181818181818
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_007,explanation,Explain why towns maintain public transit.,"

The city of San Diego has a public transit system that is the largest in the country. The San Diego Regional Transit Authority (SDRTA) is the largest transit agency in the country. The SDRTA is the largest transit agency in the United States. The SD",251,1,,45,0.4888888888888889,0.2222222222222222,0.06818181818181818
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_011,explanation,Explain why newspapers keep corrections pages.,"

The first thing to note is that the corrections page is not a page that is automatically generated. It is a page that is manually created by the editor. The editor is responsible for creating the page and for making sure that it is correct.

The second thing to",263,1,,49,0.5306122448979592,0.14285714285714285,0.041666666666666664
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,advice_020,advice,A nonprofit has an ambitious mission but weak coordination. What should it do first?,"

The mission of the nonprofit is to provide a safe, affordable, and accessible education for children and their families. The organization is also committed to providing a safe, affordable, and accessible environment for children and their families.

The organization is currently working with the U.",301,1,,45,0.5777777777777777,0.1111111111111111,0.045454545454545456
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,argument_015,argument,Give the strongest argument against using one metric to evaluate teachers.,"

The most important thing to remember is that teachers are human beings. They are not perfect. They are not perfect. They are not perfect. They are not perfect. They are not perfect. They are not perfect. They are not perfect. They are not perfect. They",254,0,low_unique_token_ratio,45,0.3333333333333333,0.2,0.18181818181818182
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_003,judgment,Should a museum favor accessibility or historical completeness when writing labels?,"

I’m not sure if I’m the only one who thinks that the label is a good idea. I’m not sure if I’m the only one who thinks that the label is a good idea. I’m not sure if I’m the",175,0,low_unique_token_ratio,46,0.34782608695652173,0.13043478260869565,0.13333333333333333
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_011,style_opening,Write the opening paragraph of an essay about attention.,"

The essay is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point",220,0,low_unique_token_ratio,50,0.24,0.1,0.10204081632653061
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_008,explanation,Explain why archives preserve administrative records.,"

The first thing to note is that the records are not necessarily the same. The first thing to note is that the records are not necessarily the same. The first thing to note is that the records are not necessarily the same. The first thing to note is that the records",267,0,low_unique_token_ratio,51,0.23529411764705882,0.21568627450980393,0.08
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_014,explanation,Explain why cities zone industrial districts.,"

The city of Chicago has a long history of industrial development. The city’s industrial districts are the largest in the country. The Chicago Industrial District is the largest in the country. The Chicago Industrial District is the largest in the country. The Chicago Industrial District is the largest",304,0,low_unique_token_ratio,49,0.3673469387755102,0.24489795918367346,0.08333333333333333
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,continuation_003,continuation,"Continue this sentence into a short paragraph: The archive was complete, but...","

The archive was complete, but the archive was incomplete.

The archive was complete, but the archive was incomplete.

The archive was complete, but the archive was incomplete.

The archive was complete, but the archive was incomplete.

The archive",249,0,low_unique_token_ratio,38,0.15789473684210525,0.23684210526315788,0.24324324324324326
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,argument_020,argument,Give the strongest argument against using automation as the default response to every coordination problem.,"

The most important thing to remember is that the best way to solve a coordination problem is to use the best available solution.

The best solution is the one that is most likely to be used by the majority of the population.

The best solution is the one",256,1,,48,0.5208333333333334,0.1875,0.0851063829787234
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_012,explanation,Explain why research groups maintain lab notebooks.,"

The research groups are also required to keep a journal of their research.

The journal should be kept in a locked cabinet and should be kept in a locked cabinet with a lock.

The journal should be kept in a locked cabinet with a lock.

",239,1,,45,0.4666666666666667,0.13333333333333333,0.06818181818181818
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,continuation_009,continuation,"Continue this sentence into a short paragraph: The museum opened the new exhibit, but...","

The museum opened the new exhibit, but the museum is not open for tours. The museum is open for tours. The museum is open for tours. The museum is open for tours. The museum is open for tours. The museum is open for tours. The museum is",238,0,low_unique_token_ratio,47,0.23404255319148937,0.19148936170212766,0.17391304347826086
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,advice_005,advice,A student wrote a draft that says too many things at once. What should they do first?,"

The first thing to do is to get a grip on the situation. What is the situation? What is the problem? What is the solution?

The problem is that the student is not sure what to do. The student is not sure what to do. The",221,0,low_unique_token_ratio,46,0.391304347826087,0.1956521739130435,0.06666666666666667
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,advice_019,advice,A student wants to study more effectively but keeps rereading passively. What should they do first?,"

The first thing to do is to get a good grip on the situation. What is the situation? What is the problem? What is the solution?

The problem is that the student is not getting the information he needs. The problem is that he is not getting",241,1,,47,0.46808510638297873,0.19148936170212766,0.06521739130434782
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_013,judgment,Should a community preserve a historic building or replace it with housing?,"

The answer is yes.

The City of San Diego has a historic building that is being preserved and is being used as a community center. The building is located in the heart of the city and is a great example of how a community can preserve a historic building.",257,1,,49,0.5714285714285714,0.10204081632653061,0.041666666666666664
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,argument_011,argument,Give the strongest argument against treating efficiency as the main measure of public value.,"

The argument is that efficiency is not a measure of public value. It is a measure of the value of the public good.

The argument is that efficiency is not a measure of public value. It is a measure of the value of the public good.

",234,0,low_unique_token_ratio,46,0.2826086956521739,0.13043478260869565,0.08888888888888889
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_001,style_opening,Write the opening paragraph of an essay about memory.,"

The first paragraph of an essay about memory is the first paragraph of the essay.

The first paragraph of an essay about memory is the first paragraph of the essay.

The first paragraph of an essay about memory is the first paragraph of the essay.

",251,0,low_unique_token_ratio,45,0.2,0.2,0.13636363636363635
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,argument_019,argument,Give the strongest argument against assuming transparency alone creates trust.,"

The problem with this approach is that it is not clear that the trustworthiness of the evidence is the only issue. The fact that the evidence is not strong enough to support a conclusion that the evidence is trustworthy is not a reason to assume that the evidence is trustworthy.",281,1,,50,0.5,0.16,0.08163265306122448
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,continuation_007,continuation,"Continue this sentence into a short paragraph: The train arrived on time, but...","

The train arrived on time, but the train was delayed.

The train was delayed.

The train was delayed.

The train was delayed.

The train was delayed.

The train was delayed.

The train was delayed.",199,0,low_unique_token_ratio,34,0.23529411764705882,0.23529411764705882,0.24242424242424243
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,argument_002,argument,Give the strongest argument against measuring a city's health only by economic growth.,"

The city's health is not measured by the number of people living in the city. It is measured by the number of people who are healthy.

The city's health is measured by the number of people who are healthy.

The city's health is measured",238,0,low_unique_token_ratio,44,0.38636363636363635,0.1590909090909091,0.06976744186046512
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,continuation_001,continuation,"Continue this sentence into a short paragraph: The old machine started working again, but...","

The old machine started working again, but it was a very slow machine.

The old machine started working again, but it was a very slow machine.

The old machine started working again, but it was a very slow machine.

The old machine",233,0,low_unique_token_ratio,42,0.2857142857142857,0.16666666666666666,0.0975609756097561
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_010,explanation,Explain why software teams use version control.,"

The following are some of the most common reasons why software teams use version control:

1. Version control is a way to ensure that your software is always up to date.

2. Version control is a way to ensure that your software is always up to",245,1,,44,0.5454545454545454,0.09090909090909091,0.06976744186046512
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_017,judgment,Should a town build a large central park or several smaller parks?,"

I think it's a good idea to have a central park. It's a great place to get away from the hustle and bustle of the city. It's also a great place to get away from the city.

I think it's a good idea",198,1,,43,0.5116279069767442,0.11627906976744186,0.07142857142857142
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_009,judgment,Should a university require broad general education or early specialization?,"

I am a graduate student in the field of education. I am interested in the question of whether a university should require broad general education or early specialization. I am not sure if I understand the question correctly.

A:

The question is not about whether a",267,1,,46,0.6086956521739131,0.08695652173913043,0.06666666666666667
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_004,explanation,Explain why museums use wall labels.,"

The first thing to note is that the labels are not just labels for the walls. They are labels for the entire building. The labels are not just labels for the walls. They are labels for the entire building.

The second thing to note is that the labels",252,0,low_unique_token_ratio,48,0.3541666666666667,0.1875,0.0851063829787234
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_013,explanation,Explain why legislatures use committees.,"

The committee system is a good way to get a sense of the kind of work that needs to be done.

The committee system is a good way to get a sense of the kind of work that needs to be done.

The committee system is a good",220,0,low_unique_token_ratio,48,0.3541666666666667,0.10416666666666667,0.06382978723404255
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,argument_004,argument,Give the strongest argument against making speed the main value in journalism.,"

The problem is that the media is not a business. It is a business of the public. It is a business of the public. It is a business of the public. It is a business of the public. It is a business of the public. It is a",218,0,low_unique_token_ratio,48,0.22916666666666666,0.16666666666666666,0.1276595744680851
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_004,judgment,Should a workplace optimize for speed or careful review when deadlines are tight?,"

The answer is yes.

The speed of the workplace is a key factor in the success of a workplace.

Speed is a key factor in the success of a workplace.

Speed is a key factor in the success of a workplace.

Speed",210,0,low_unique_token_ratio,42,0.2857142857142857,0.14285714285714285,0.07317073170731707
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,argument_009,argument,Give the strongest argument against relying on rankings to compare universities.,"

The rankings are based on a number of factors, including the quality of the institution, the size of the institution, the quality of the faculty, the quality of the student body, and the quality of the teaching.

The rankings are based on a number of factors",260,0,low_unique_token_ratio,46,0.391304347826087,0.2608695652173913,0.1111111111111111
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_017,style_opening,Write the opening paragraph of an essay about rules.,"

The essay is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point",220,0,low_unique_token_ratio,50,0.24,0.1,0.10204081632653061
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_005,style_opening,Write the opening paragraph of an essay about expertise.,"

The essay is a great way to get a lot of information about the subject. It is a great way to get a lot of information about the subject.

The essay is a great way to get a lot of information about the subject. It is a great way",229,0,low_unique_token_ratio,49,0.2857142857142857,0.14285714285714285,0.08333333333333333
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,advice_003,advice,A researcher has collected too much material for one paper. What should they do first?,"

The first thing to do is to get the data. The data is the most important thing. The data is the most important thing. The data is the most important thing. The data is the most important thing. The data is the most important thing. The data is",245,0,low_unique_token_ratio,48,0.20833333333333334,0.2708333333333333,0.14893617021276595
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,advice_007,advice,A manager inherits a project with unclear ownership. What should they do first?,"

The first thing to do is to get the project team to understand the ownership of the project. This is a big deal because it is the first step in the ownership process.

The next step is to get the team to understand the ownership of the project. This",251,0,low_unique_token_ratio,49,0.4489795918367347,0.20408163265306123,0.0625
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,advice_013,advice,A student is falling behind because every assignment feels equally urgent. What should they do first?,"

The first thing to do is to get a grip on the situation. The first thing to do is to get a grip on the situation.

The first thing to do is to get a grip on the situation.

The first thing to do is to get",206,0,low_unique_token_ratio,47,0.23404255319148937,0.1702127659574468,0.08695652173913043
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_010,judgment,Should a team reuse old tools or switch to a more capable but riskier system?,"

I'm not sure if this is a good question, but I'm curious about the pros and cons of using a different tool for different tasks.

A:

I would say that it's a good idea to use a tool that is more capable than the",212,1,,44,0.75,0.11363636363636363,0.046511627906976744
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_011,judgment,Should a grant committee reward bold novelty or reliable execution?,"

The committee is a group of experts who are responsible for the selection of the best ideas for the next generation of the company. The committee is responsible for the selection of the best ideas for the next generation of the company.

The committee is responsible for the selection of",289,0,low_unique_token_ratio,50,0.34,0.24,0.10204081632653061
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_010,style_opening,Write the opening paragraph of an essay about maintenance.,"

The first thing you need to do is to write a short introduction. This is the first thing that you need to do. You need to write a short introduction. This is the first thing that you need to do. You need to write a short introduction. This is",244,0,low_unique_token_ratio,49,0.2857142857142857,0.12244897959183673,0.10416666666666667
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,advice_008,advice,A committee wants better decisions but its meetings drift. What should it do first?,"

The committee is looking for a new chairman.

The committee is looking for a new chairman.

The committee is looking for a new chairman.

The committee is looking for a new chairman.

The committee is looking for a new chairman.
",231,0,low_unique_token_ratio,40,0.2,0.125,0.1282051282051282
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_006,explanation,Explain why hospitals use triage systems.,"

The authors would like to thank the following people for their help in this study: Dr. David H. B. H. Lee, Dr. David H. B. H. Lee, Dr. David H. B. H. Lee, Dr. David H.",169,1,,36,0.5277777777777778,0.19444444444444445,0.11428571428571428
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,continuation_011,continuation,"Continue this sentence into a short paragraph: The library stayed open late, but...","

The library stayed open late, but the library was closed.

The library was closed.

The library was closed.

The library was closed.

The library was closed.

The library was closed.

The library was closed.",209,0,low_unique_token_ratio,34,0.23529411764705882,0.23529411764705882,0.24242424242424243
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,advice_014,advice,A department wants better mentoring but no one agrees on the problem. What should they do first?,"

The department is looking for a new mentor. The department is looking for a new mentor. The department is looking for a new mentor. The department is looking for a new mentor. The department is looking for a new mentor. The department is looking for a new mentor.",265,0,low_unique_token_ratio,48,0.16666666666666666,0.125,0.1276595744680851
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_016,judgment,Should an editor favor clarity or stylistic individuality in a student essay?,"

The essay is a great way to get your message across. It is a great way to get your message across to the reader. It is a great way to get your message across to the reader. It is a great way to get your message across to the reader.",234,0,low_unique_token_ratio,50,0.26,0.14,0.08163265306122448
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,argument_013,argument,Give the strongest argument against judging writing only by grammar and correctness.,"

The most important thing to remember is that the grammar of a book is not the only thing that matters. The author is the one who wrote the book. The author is the one who is responsible for the book. The author is the one who is responsible for the book",255,0,low_unique_token_ratio,51,0.4117647058823529,0.23529411764705882,0.06
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_016,style_opening,Write the opening paragraph of an essay about public language.,"

The essay is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point",220,0,low_unique_token_ratio,50,0.24,0.1,0.10204081632653061
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_015,style_opening,Write the opening paragraph of an essay about archives.,"

The first thing you need to do is to find a good place to start. You can start by looking at the website of the university or college you are applying to. You can also look at the university’s website and see if there are any other places that you",249,1,,51,0.6862745098039216,0.09803921568627451,0.04
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_009,explanation,Explain why universities require office hours.,"

The University of California, Berkeley, has a long history of being a leader in the field of education. In the early 1900s, the university was the first to offer a full-time, full-time, full-time, full-time, full-time",219,1,,40,0.55,0.125,0.1282051282051282
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_001,judgment,Should a school prioritize fairness or excellence when designing a grading policy?,"

I am a teacher and I have been teaching for over 20 years. I have been teaching for over 20 years. I have been teaching for over 20 years. I have been teaching for over 20 years. I have been teaching for over 20 years. I have been teaching",241,0,low_unique_token_ratio,44,0.25,0.1590909090909091,0.13953488372093023
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,advice_001,advice,A student is overwhelmed by choices. What should they do first?," What should they do after? What should they do if they don’t like the way they look?

The answer is simple: they should do nothing.

The first step is to decide what you want to do.

The second step is to decide what",217,1,,44,0.5227272727272727,0.11363636363636363,0.046511627906976744
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,continuation_014,continuation,"Continue this sentence into a short paragraph: The budget passed easily, but...","

The budget passed easily, but the budget was not passed.

The budget was not passed.

The budget was not passed.

The budget was not passed.

The budget was not passed.

The budget was not passed.

",200,0,low_unique_token_ratio,35,0.2,0.2,0.20588235294117646
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,argument_001,argument,Give the strongest argument against using exams as the main measure of learning.,"

The most important thing to remember is that the best way to learn is to do it.

The best way to learn is to do it.

The best way to learn is to do it.

The best way to learn is to do it.",189,0,low_unique_token_ratio,44,0.29545454545454547,0.20454545454545456,0.09302325581395349
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,advice_016,advice,A research assistant has messy notes and a deadline. What should they do first?,"

The first thing to do is to get the research assistant to write a paper. This is a lot of work, and it’s not always easy. The research assistant should be able to write a paper that is both concise and readable.

The research assistant should",244,1,,47,0.6170212765957447,0.0851063829787234,0.06521739130434782
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,continuation_020,continuation,"Continue this sentence into a short paragraph: The meeting ended with agreement, but...","

The meeting ended with agreement, but the agreement was not a good one. The agreement was not a good one because it was not a good agreement. The agreement was not a good agreement because it was not a good agreement. The agreement was not a good agreement because it",269,0,low_unique_token_ratio,50,0.26,0.18,0.12244897959183673
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,explanation_015,explanation,Explain why conferences use peer review.,"

The peer review process is a critical component of the process of peer review. Peer review is a process in which a group of reviewers reviews a paper and makes a decision about whether or not to accept the paper. Peer review is a process in which a group of reviewers reviews",277,1,,52,0.46153846153846156,0.1346153846153846,0.0784313725490196
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,style_opening_018,style_opening,Write the opening paragraph of an essay about access.,"

The essay is a great way to introduce yourself to your audience. It is a great way to introduce yourself to your audience. It is a great way to introduce yourself to your audience. It is a great way to introduce yourself to your audience. It is a great way",258,0,low_unique_token_ratio,50,0.24,0.16,0.10204081632653061
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,argument_007,argument,Give the strongest argument against using attendance as a proxy for engagement.,"

The most important thing to remember is that the more you engage with a person, the more likely they will engage with you.

The more you engage with a person, the more likely they will engage with you.

The more you engage with a person,",239,0,low_unique_token_ratio,45,0.37777777777777777,0.13333333333333333,0.11363636363636363
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,style_opening_019,style_opening,Write the opening paragraph of an essay about expertise and doubt.,"

The first paragraph of an essay is the first sentence of the essay. The first sentence of an essay is the first sentence of the essay. The first sentence of an essay is the first sentence of the essay. The first sentence of an essay is the first sentence of the",263,0,low_unique_token_ratio,51,0.1568627450980392,0.23529411764705882,0.16
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,argument_003,argument,Give the strongest argument against replacing libraries with fully digital services.,"

The problem with the current approach is that it is not clear how to make the digital services more efficient. The current approach is to make the digital services more expensive. This is not a good approach because it is not clear how to make the digital services more efficient.
",283,0,low_unique_token_ratio,50,0.44,0.12,0.061224489795918366
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,argument_008,argument,Give the strongest argument against centralizing all public services in one office.,"

The problem with this is that it is not a good idea. It is a bad idea because it is not a good idea. It is a bad idea because it is not a good idea. It is a bad idea because it is not a good idea. It is",204,0,low_unique_token_ratio,50,0.26,0.18,0.16326530612244897
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,judgment_018,judgment,Should an instructor prioritize mastery or coverage in a difficult course?,"

I’ve been teaching for over 20 years and I’ve never seen a course that was so difficult that I couldn’t get through it. I’ve taught in many different settings, but I’ve never seen a course that was so difficult that I couldn",226,1,,46,0.5869565217391305,0.13043478260869565,0.08888888888888889
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,judgment_008,judgment,Should a newsroom publish quickly with updates or wait for fuller confirmation?,"

I think the best way to handle this is to have a newsroom that is not a newsroom. It is a newsroom that is not a newsroom. It is a newsroom that is not a newsroom. It is a newsroom that is not a",196,0,low_unique_token_ratio,44,0.3409090909090909,0.18181818181818182,0.16279069767441862
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,continuation_004,continuation,"Continue this sentence into a short paragraph: The plan looked simple on paper, but...","

The plan looked simple on paper, but the plan was not simple. The plan was not simple. The plan was not simple. The plan was not simple. The plan was not simple. The plan was not simple. The plan was not simple. The plan was not",230,0,low_unique_token_ratio,46,0.1956521739130435,0.1956521739130435,0.2
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,continuation_019,continuation,"Continue this sentence into a short paragraph: The map was accurate, but...","

The map was accurate, but the map was inaccurate.

The map was accurate, but the map was inaccurate.

The map was accurate, but the map was inaccurate.

The map was accurate, but the map was inaccurate.

The map",213,0,low_unique_token_ratio,38,0.15789473684210525,0.23684210526315788,0.24324324324324326
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,continuation_008,continuation,"Continue this sentence into a short paragraph: The report answered the question, but...","

The report answered the question, but the question was not answered. The report was not a good answer. The question was not answered. The report was not a good answer. The question was not answered. The report was not a good answer. The question was not answered",264,0,low_unique_token_ratio,47,0.2127659574468085,0.19148936170212766,0.15217391304347827
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,judgment_014,judgment,Should a school ban phones outright or regulate their use?,"

The answer is yes.

The school board has the authority to ban phones outright.

The school board has the authority to regulate the use of phones.

The school board has the authority to ban phones outright.

The school board has the authority",243,0,low_unique_token_ratio,42,0.35714285714285715,0.23809523809523808,0.0975609756097561
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,advice_017,advice,A small town wants to improve civic participation. What should it do first?,"

The town of Littleton, Colorado, is a small town with a population of about 1,000. It is located in the foothills of the Rocky Mountains. Littleton is a small town with a population of about 1,000. It is located",213,1,,37,0.4594594594594595,0.10810810810810811,0.05555555555555555
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,style_opening_013,style_opening,Write the opening paragraph of an essay about delay.,"

The first paragraph of an essay is the first sentence of the essay. The first sentence of an essay is the first sentence of the essay. The first sentence of an essay is the first sentence of the essay. The first sentence of an essay is the first sentence of the",263,0,low_unique_token_ratio,51,0.1568627450980392,0.23529411764705882,0.16
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,style_opening_008,style_opening,Write the opening paragraph of an essay about evidence.,"

The opening paragraph of an essay is the first sentence of the essay. It is the first sentence of the essay that is the first sentence of the essay. The opening paragraph of an essay is the first sentence of the essay that is the first sentence of the essay. The",264,0,low_unique_token_ratio,51,0.21568627450980393,0.2549019607843137,0.1
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,advice_006,advice,A librarian needs to organize a confusing community program. What should they do first?,"

The library is a place where people come to learn about the world. It is a place where people come to learn about the world. It is a place where people come to learn about the world. It is a place where people come to learn about the world. It",245,0,low_unique_token_ratio,50,0.26,0.1,0.08163265306122448
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,style_opening_020,style_opening,Write the opening paragraph of an essay about common goods.,"

The opening paragraph of an essay is the first sentence of the essay. It is the first sentence of the essay that is the first sentence of the essay. The opening paragraph of an essay is the first sentence of the essay that is the first sentence of the essay.
",261,0,low_unique_token_ratio,50,0.22,0.24,0.10204081632653061
