seed,model_id,model_family,model_size_label,identity_frame,axis_name,prompt_index,prompt,difficulty,selected_short_label,selected_label,selected_type,selection_confidence,selection_text,selection_details_json,baseline_text,foil_text,baseline_axis_score,foil_axis_score,axis_gap,style_distance,semantic_overlap,chose_self_baseline
11,EleutherAI/pythia-70m,pythia,70m,family_self,cautious_vs_assertive,0,A research team keeps changing its protocol every week. What should they do next?,far_alt_frame,1,FIRST,far_alt_frame,0.8807970285415649,A,"{""raw_logit_scores"": {""1"": 1077.0, ""2"": 1074.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 2.0, ""2"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",A research team is going to be able to use the same data to determine the relationship between the two.,A research team is going to be able to do a research project.,0.024782916033565736,0.023025051644896377,0.0017578643886693585,0.3684496721674579,0.6083303292403593,0.0
11,EleutherAI/pythia-70m,pythia,70m,family_self,cautious_vs_assertive,1,A student has too much material for one chapter. What should they do first?,near_contrary,1,FIRST,near_contrary,0.7310585975646973,I,"{""raw_logit_scores"": {""1"": 1078.0, ""2"": 1076.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 3.0, ""2"": 2.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student,"The student has a lot of information, and the student has a lot of information.",-0.0015529314018215348,-0.00915724027169347,0.0076043088698719355,1.7438016911972118,0.5180336631122506,0.0
11,EleutherAI/pythia-70m,pythia,70m,family_self,cautious_vs_assertive,1,A student has too much material for one chapter. What should they do first?,medium_contrary,1,FIRST,medium_contrary,0.5,student,"{""raw_logit_scores"": {""1"": 1066.0, ""2"": 1065.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -9.0, ""2"": -9.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student,I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student,-0.0015529314018215348,-0.0015529314018215348,0.0,0.0,1.0,0.0
11,EleutherAI/pythia-70m,pythia,70m,family_self,cautious_vs_assertive,1,A student has too much material for one chapter. What should they do first?,far_alt_frame,1,FIRST,self_baseline,0.7310585975646973,A,"{""raw_logit_scores"": {""1"": 1077.0, ""2"": 1075.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 2.0, ""2"": 1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student,A student has a lot of material for one chapter.,-0.0015529314018215348,-0.01058038559837872,0.009027454196557184,1.6650289027502196,0.27498597046143514,1.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,cautious_vs_assertive,0,A research team keeps changing its protocol every week. What should they do next?,near_contrary,1,FIRST,self_baseline,0.5,:,"{""raw_logit_scores"": {""1"": 1070.0, ""2"": 1069.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -5.0, ""2"": -5.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",A research team is going to be able to use the same data to determine the relationship between the two.,A research team is trying to understand the relationship between traits and traits. It is a process that is often used to test the relationship between traits and traits. It is a process that is often used to test the relationship between traits and traits. It is a process that is often used to test the relationship between traits and traits. It is a process that is often used to test the relationship between traits and traits. It is a process that is often used to test the relationship,0.024782916033565736,0.04374158243339792,0.018958666399832187,1.582539494644249,0.4891170625512205,1.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,cautious_vs_assertive,0,A research team keeps changing its protocol every week. What should they do next?,medium_contrary,1,FIRST,self_baseline,0.5,:,"{""raw_logit_scores"": {""1"": 1070.0, ""2"": 1069.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -5.0, ""2"": -5.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",A research team is going to be able to use the same data to determine the relationship between the two.,A research team is trying to understand the relationship between traits and traits. It is a process that is often used to test the relationship between traits and traits. It is a process that is often used to test the relationship between traits and traits. It is a process that is often used to test the relationship between traits and traits. It is a process that is often used to test the relationship between traits and traits. It is a process that is often used to test the relationship,0.024782916033565736,0.04374158243339792,0.018958666399832187,1.582539494644249,0.4891170625512205,1.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,cautious_vs_assertive,0,A research team keeps changing its protocol every week. What should they do next?,far_alt_frame,1,FIRST,self_baseline,0.7310585975646973,A,"{""raw_logit_scores"": {""1"": 1077.0, ""2"": 1075.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 2.0, ""2"": 1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",A research team is going to be able to use the same data to determine the relationship between the two.,A research team is going to be able to do a research project.,0.024782916033565736,0.023025051644896377,0.0017578643886693585,0.3684496721674579,0.6083303292403593,1.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,cautious_vs_assertive,1,A student has too much material for one chapter. What should they do first?,near_contrary,1,FIRST,self_baseline,0.7310585975646973,I,"{""raw_logit_scores"": {""1"": 1077.0, ""2"": 1075.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 2.0, ""2"": 1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student,"The student has a lot of information, and the student has a lot of information.",-0.0015529314018215348,-0.00915724027169347,0.0076043088698719355,1.7438016911972118,0.5180336631122506,1.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,cautious_vs_assertive,1,A student has too much material for one chapter. What should they do first?,medium_contrary,1,FIRST,medium_contrary,0.5,student,"{""raw_logit_scores"": {""1"": 1066.0, ""2"": 1065.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -9.0, ""2"": -9.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student,I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student,-0.0015529314018215348,-0.0015529314018215348,0.0,0.0,1.0,0.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,cautious_vs_assertive,1,A student has too much material for one chapter. What should they do first?,far_alt_frame,1,FIRST,far_alt_frame,0.7310585975646973,I,"{""raw_logit_scores"": {""1"": 1077.0, ""2"": 1075.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 2.0, ""2"": 1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student in the task. I have a question about the role of the student,A student has a lot of material for one chapter.,-0.0015529314018215348,-0.01058038559837872,0.009027454196557184,1.6650289027502196,0.27498597046143514,0.0
11,EleutherAI/pythia-70m,pythia,70m,family_self,selfref_vs_impersonal,0,Explain why advising meetings matter.,near_contrary,1,FIRST,near_contrary,0.8807970285415649,A,"{""raw_logit_scores"": {""1"": 1072.0, ""2"": 1069.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -3.0, ""2"": -5.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",The first step in the process of learning how to use a common language to communicate with a common language is to use a common language. The second step is to use a common language to communicate with a common language.,The first step in the process of learning how to use a common language to communicate with a common language is to use a common language. The second step is to use a common language to communicate with a common language.,0.010805498081977474,0.010805498081977474,0.0,0.0,1.0,0.0
11,EleutherAI/pythia-70m,pythia,70m,family_self,selfref_vs_impersonal,0,Explain why advising meetings matter.,medium_contrary,1,FIRST,medium_contrary,0.7310585975646973,to,"{""raw_logit_scores"": {""1"": 1072.0, ""2"": 1070.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -3.0, ""2"": -4.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",The first step in the process of learning how to use a common language to communicate with a common language is to use a common language. The second step is to use a common language to communicate with a common language.,I have a question about the role of the family in the family. I have a question about the role of the family in the family. I have a question about the role of the family in the family. I have a question about the role of the family in the family. I have a question about the role of the family in the family. I have a question about the role of the family in the family. I have a question about the role of the family in,0.010805498081977474,0.0025322668097525203,0.008273231272224953,1.6573778333745564,0.29611148192338893,0.0
11,EleutherAI/pythia-70m,pythia,70m,family_self,selfref_vs_impersonal,0,Explain why advising meetings matter.,far_alt_frame,1,FIRST,far_alt_frame,0.5,is,"{""raw_logit_scores"": {""1"": 1071.0, ""2"": 1070.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -4.0, ""2"": -4.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",The first step in the process of learning how to use a common language to communicate with a common language is to use a common language. The second step is to use a common language to communicate with a common language.,A person is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a,0.010805498081977474,0.0,0.010805498081977474,1.6769744255904173,0.30339393538645293,0.0
11,EleutherAI/pythia-70m,pythia,70m,family_self,selfref_vs_impersonal,1,Explain why museum labels matter.,near_contrary,1,FIRST,near_contrary,0.7310585975646973,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1074.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 1.0, ""2"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",A new class of museum labels is a new class of museum labels. The new class of museum labels is a new class of museum labels. The labels are the same as the labels of the museum labels.,"The museum label is a collection of images, and the museum label is a collection of images.",0.000412782067780032,0.002006460974164105,0.0015936789063840731,1.188455823881695,0.5309318732018989,0.0
11,EleutherAI/pythia-70m,pythia,70m,family_self,selfref_vs_impersonal,1,Explain why museum labels matter.,medium_contrary,1,FIRST,self_baseline,0.5,the,"{""raw_logit_scores"": {""1"": 1069.0, ""2"": 1068.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -6.0, ""2"": -6.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",A new class of museum labels is a new class of museum labels. The new class of museum labels is a new class of museum labels. The labels are the same as the labels of the museum labels.,I have a question about the nature of the museum. I have a question about the nature of the museum. I have a question about the nature of the museum. I have a question about the nature of the museum. I have a question about the nature of the museum. I have a question about the nature of the museum. I have a question about the nature of the museum. I have a question about the nature of the museum. I have a question about the,0.000412782067780032,0.002602267306715929,0.002189485238935897,1.208405102906746,0.49183580804115906,1.0
11,EleutherAI/pythia-70m,pythia,70m,family_self,selfref_vs_impersonal,1,Explain why museum labels matter.,far_alt_frame,1,FIRST,far_alt_frame,0.8807970285415649,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1073.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 1.0, ""2"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",A new class of museum labels is a new class of museum labels. The new class of museum labels is a new class of museum labels. The labels are the same as the labels of the museum labels.,The museum label is a list of items that are in the list.,0.000412782067780032,-0.00769623058736189,0.008109012655141922,1.0792092564188527,0.48082236894595093,0.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,selfref_vs_impersonal,0,Explain why advising meetings matter.,near_contrary,1,FIRST,self_baseline,0.8807970285415649,A,"{""raw_logit_scores"": {""1"": 1072.0, ""2"": 1069.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -3.0, ""2"": -5.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",The first step in the process of learning how to use a common language to communicate with a common language is to use a common language. The second step is to use a common language to communicate with a common language.,The first step in the process of learning how to use a common language to communicate with a common language is to use a common language. The second step is to use a common language to communicate with a common language.,0.010805498081977474,0.010805498081977474,0.0,0.0,1.0,1.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,selfref_vs_impersonal,0,Explain why advising meetings matter.,medium_contrary,2,SECOND,medium_contrary,0.7310585975646973,.,"{""raw_logit_scores"": {""1"": 1069.0, ""2"": 1069.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -6.0, ""2"": -5.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",The first step in the process of learning how to use a common language to communicate with a common language is to use a common language. The second step is to use a common language to communicate with a common language.,I have a question about the role of the family in the family. I have a question about the role of the family in the family. I have a question about the role of the family in the family. I have a question about the role of the family in the family. I have a question about the role of the family in the family. I have a question about the role of the family in the family. I have a question about the role of the family in,0.010805498081977474,0.0025322668097525203,0.008273231272224953,1.6573778333745564,0.29611148192338893,0.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,selfref_vs_impersonal,0,Explain why advising meetings matter.,far_alt_frame,1,FIRST,self_baseline,0.5,a,"{""raw_logit_scores"": {""1"": 1069.0, ""2"": 1068.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -6.0, ""2"": -6.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",The first step in the process of learning how to use a common language to communicate with a common language is to use a common language. The second step is to use a common language to communicate with a common language.,A person is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a,0.010805498081977474,0.0,0.010805498081977474,1.6769744255904173,0.30339393538645293,1.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,selfref_vs_impersonal,1,Explain why museum labels matter.,near_contrary,1,FIRST,near_contrary,0.7310585975646973,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1074.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 1.0, ""2"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",A new class of museum labels is a new class of museum labels. The new class of museum labels is a new class of museum labels. The labels are the same as the labels of the museum labels.,"The museum label is a collection of images, and the museum label is a collection of images.",0.000412782067780032,0.002006460974164105,0.0015936789063840731,1.188455823881695,0.5309318732018989,0.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,selfref_vs_impersonal,1,Explain why museum labels matter.,medium_contrary,1,FIRST,self_baseline,0.5,the,"{""raw_logit_scores"": {""1"": 1069.0, ""2"": 1068.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -6.0, ""2"": -6.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",A new class of museum labels is a new class of museum labels. The new class of museum labels is a new class of museum labels. The labels are the same as the labels of the museum labels.,I have a question about the nature of the museum. I have a question about the nature of the museum. I have a question about the nature of the museum. I have a question about the nature of the museum. I have a question about the nature of the museum. I have a question about the nature of the museum. I have a question about the nature of the museum. I have a question about the nature of the museum. I have a question about the,0.000412782067780032,0.002602267306715929,0.002189485238935897,1.208405102906746,0.49183580804115906,1.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,selfref_vs_impersonal,1,Explain why museum labels matter.,far_alt_frame,1,FIRST,far_alt_frame,0.8807970285415649,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1073.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 1.0, ""2"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",A new class of museum labels is a new class of museum labels. The new class of museum labels is a new class of museum labels. The labels are the same as the labels of the museum labels.,The museum label is a list of items that are in the list.,0.000412782067780032,-0.00769623058736189,0.008109012655141922,1.0792092564188527,0.48082236894595093,0.0
11,EleutherAI/pythia-70m,pythia,70m,family_self,collaborative_vs_authoritative,0,Explain why index cards help with research.,near_contrary,1,FIRST,self_baseline,0.7310585975646973,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1074.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 1.0, ""2"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Explain why index cards help with research.,The data is collected in a data frame.,0.005843054068676421,-0.0015809414399338521,0.007423995508610273,1.0088497300281039,0.0,1.0
11,EleutherAI/pythia-70m,pythia,70m,family_self,collaborative_vs_authoritative,0,Explain why index cards help with research.,medium_contrary,1,FIRST,self_baseline,0.7310585975646973,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1074.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 1.0, ""2"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Explain why index cards help with research.,The data is collected in a data frame.,0.005843054068676421,-0.0015809414399338521,0.007423995508610273,1.0088497300281039,0.0,1.0
11,EleutherAI/pythia-70m,pythia,70m,family_self,collaborative_vs_authoritative,0,Explain why index cards help with research.,far_alt_frame,1,FIRST,self_baseline,0.7310585975646973,If,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1074.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 1.0, ""2"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Explain why index cards help with research.,The response is a list of items that are in the list.,0.005843054068676421,0.008958436462502224,0.0031153823938258034,1.0747246534552413,0.0,1.0
11,EleutherAI/pythia-70m,pythia,70m,family_self,collaborative_vs_authoritative,1,Explain why office hours matter.,near_contrary,2,SECOND,near_contrary,0.7310585975646973,about,"{""raw_logit_scores"": {""1"": 1061.0, ""2"": 1061.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -14.0, ""2"": -13.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}","I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in","I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in",-0.005644009536811094,-0.005644009536811094,0.0,0.0,1.0,0.0
11,EleutherAI/pythia-70m,pythia,70m,family_self,collaborative_vs_authoritative,1,Explain why office hours matter.,medium_contrary,2,SECOND,medium_contrary,0.7310585975646973,about,"{""raw_logit_scores"": {""1"": 1061.0, ""2"": 1061.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -14.0, ""2"": -13.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}","I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in","I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in",-0.005644009536811094,-0.005644009536811094,0.0,0.0,1.0,0.0
11,EleutherAI/pythia-70m,pythia,70m,family_self,collaborative_vs_authoritative,1,Explain why office hours matter.,far_alt_frame,1,FIRST,self_baseline,0.7310585975646973,I,"{""raw_logit_scores"": {""1"": 1077.0, ""2"": 1075.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 2.0, ""2"": 1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}","I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in",The office hours of the day are the same as the day.,-0.005644009536811094,0.009741554701316792,0.015385564238127886,2.0031410309164555,0.40728087609358504,1.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,collaborative_vs_authoritative,0,Explain why index cards help with research.,near_contrary,1,FIRST,near_contrary,0.8807970285415649,You,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1073.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 1.0, ""2"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Explain why index cards help with research.,The data is collected in a data frame.,0.005843054068676421,-0.0015809414399338521,0.007423995508610273,1.0088497300281039,0.0,0.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,collaborative_vs_authoritative,0,Explain why index cards help with research.,medium_contrary,1,FIRST,medium_contrary,0.8807970285415649,You,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1073.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 1.0, ""2"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Explain why index cards help with research.,The data is collected in a data frame.,0.005843054068676421,-0.0015809414399338521,0.007423995508610273,1.0088497300281039,0.0,0.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,collaborative_vs_authoritative,0,Explain why index cards help with research.,far_alt_frame,1,FIRST,far_alt_frame,0.8807970285415649,If,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1073.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 1.0, ""2"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Explain why index cards help with research.,The response is a list of items that are in the list.,0.005843054068676421,0.008958436462502224,0.0031153823938258034,1.0747246534552413,0.0,0.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,collaborative_vs_authoritative,1,Explain why office hours matter.,near_contrary,2,SECOND,self_baseline,0.7310585975646973,about,"{""raw_logit_scores"": {""1"": 1061.0, ""2"": 1061.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -14.0, ""2"": -13.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}","I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in","I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in",-0.005644009536811094,-0.005644009536811094,0.0,0.0,1.0,1.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,collaborative_vs_authoritative,1,Explain why office hours matter.,medium_contrary,2,SECOND,medium_contrary,0.7310585975646973,about,"{""raw_logit_scores"": {""1"": 1061.0, ""2"": 1061.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": -14.0, ""2"": -13.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}","I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in","I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in",-0.005644009536811094,-0.005644009536811094,0.0,0.0,1.0,0.0
17,EleutherAI/pythia-70m,pythia,70m,family_self,collaborative_vs_authoritative,1,Explain why office hours matter.,far_alt_frame,1,FIRST,self_baseline,0.7310585975646973,I,"{""raw_logit_scores"": {""1"": 1077.0, ""2"": 1075.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1074.0}, ""corrected_scores"": {""1"": 2.0, ""2"": 1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}","I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in the office, and I have a question about the time I spent in",The office hours of the day are the same as the day.,-0.005644009536811094,0.009741554701316792,0.015385564238127886,2.0031410309164555,0.40728087609358504,1.0
11,EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,0,Explain why museum labels matter.,near_contrary,1,FIRST,near_contrary,0.5,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1073.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",The museum label is a list of items that are in the list.,The museum label is a list of items that are in the list.,0.04421443922035121,0.04421443922035121,0.0,0.0,1.0,0.0
11,EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,0,Explain why museum labels matter.,medium_contrary,1,FIRST,self_baseline,0.5,,"{""raw_logit_scores"": {""1"": 1077.0, ""2"": 1075.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0}, ""corrected_scores"": {""1"": 2.0, ""2"": 2.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",The museum label is a list of items that are in the list.,,0.04421443922035121,0.0,0.04421443922035121,2.0,0.0,1.0
